id,is_leaf,local_display_name,parent_id
976136,True,Amber Jewelry Sets,964616
976264,True,Amber Clothes Accessories,964616
976392,True,Amber Decorations,964616
976520,True,Semi-finished Amber,964616
976648,True,Mellite Necklaces & Pendants,964744
976776,True,Mellite Rings,964744
976904,True,Mellite Bracelets & Anklets,964744
977032,True,Mellite Earrings,964744
977160,True,Mellite Jewelry Sets,964744
977288,True,Mellite Clothes Accessories,964744
977416,True,Mellite Decorations,964744
977544,True,Semi-finished Mellite,964744
977672,True,Nail Treatments,849032
977800,True,Induction Hobs,844168
977928,True,Electric Grills,844168
978056,True,Tanning Oils & Self Tanners,848776
978184,True,Orthodontic Accessories,849672
978312,True,Electric Hot Pots,844168
978568,True,Servers,824840
978824,True,Education Device Parts & Accessories,909704
979080,True,Answering Machines,844808
979208,True,Pocket Wi-Fi,978952
979336,True,Bathtubs,873096
979464,True,Bathroom Safety Bars & Seats,873096
979720,True,Bed Frames & Headboards,871048
979848,True,Lawn Mowers,871944
979976,True,Flower & Plant Seeds,873352
980232,True,Garden Soil and Fertilizer,873352
980360,True,Pressure Washers,871560
980744,True,Hand Tool Accessories,871688
980872,True,Industrial Scales,871688
981000,True,Watch Repair Tools,871688
981256,True,Adult Diapers,981128
981384,True,Insect Repellents,981128
981512,True,Hair Treatments/Scalp Treatments,848904
981640,True,Small Pet Clothing,822792
981768,True,Small Pet Food,822792
981896,True,Aquarium Pet Food,819848
982024,True,Bird Food,821896
982152,True,Reptile Food,821000
982280,True,Plaques & Signs,852104
982408,True,Photo Albums,852104
982536,True,"Pumps, Parts & Accessories",980488
982664,True,Pipes & Fittings,980488
982792,True,Valves & Parts,980488
983048,True,Abrasive & Finishing Products,872328
983176,True,Power Savers,872584
983304,True,Specialty Kitchen Appliances,844168
983432,True,Electric Blankets,844808
983560,True,Lint Removers,844808
983816,True,USB & Mobile Lights,978952
983944,True,Food Waste Disposers,844168
984072,True,Hand Dryers,844808
984200,True,Piggy Banks,852104
984456,True,Home Sterilizers,844808
984712,True,Hand Fans,852104
984840,True,Writing Tablets,909704
984968,True,Electronic Notebooks,909704
985096,True,Reading Pens & Devices,909704
985224,True,Electronic Learning Devices,909704
985352,True,Digital & Smart Pens,909704
985480,True,3D Printing Supplies,830344
985608,True,Fax Machines,830344
985864,True,Business,985736
986120,True,Lifestyle,985736
986248,True,Barcode Scanners,830344
986376,True,Fashion,985736
986504,True,Smart Retail Equipment,830344
986632,True,Teenager,985736
986888,True,Label Printers,830344
987016,True,Novel,986760
987144,True,Performing Arts,986760
987272,True,Advertisement Printing Equipment,830344
987400,True,Music,986760
987528,True,Ink & Toner Cartridges,830344
987656,True,Office Equipment Parts,830344
987784,True,Laminators,830344
987912,True,Calendars & Accessories,831112
988040,True,Office Filing Products,831112
988168,True,Identification Badges & Supplies,831112
988296,True,"Labels, Index Dividers & Stamps",831112
988552,True,Office Measuring Supplies,831112
988680,True,Office Presentation Supplies,831112
988936,True,"Tape, Adhesives & Fasteners",831112
989064,True,Film & Television Arts,986760
989192,True,Painting & Design,986760
989448,True,Economics,989320
989576,True,Finance & Investment,989320
989832,True,Early Learning & Soft books,989704
989960,True,Activity Books,989704
990088,True,Picture Books,989704
990728,True,USB & Mobile Fans,978952
990856,True,Architecture,990216
990984,True,Electric Shoe Polishers,844808
991112,True,"Agriculture, Forestry & Fishery",990216
991240,True,Industrial Technology,990216
991496,True,Tablet Covers & Cases,984584
991624,True,Tablet Chargers & Adapters,984584
991752,True,Tablet Parts,984584
991880,True,Tablet Screen Protectors,984584
992008,True,Tablet Keyboards,984584
992136,True,Tablet Stands & Bases,984584
992264,True,Styluses,984584
992520,True,Fashion & Beauty,992392
992648,True,Maternity & Antenatal Education,992392
992776,True,Sports & Fitness,992392
993032,True,Counseling Books,992904
993160,True,Conference Video & Audio Devices,830344
993288,True,Tablet Bags & Sleeves,984584
993416,True,Kitchen Rolls & Wipes,852232
993544,True,Tissues & Napkins,852232
993672,True,Tattoo Machines & Kits,848648
993800,True,Tableware Rests,859272
993928,True,Magnets,872328
994184,True,Disposable Shoe Covers,852232
994312,True,Trampolines,835336
994440,True,Hand Strengtheners,835336
994568,True,Suspension Trainers,835336
994696,True,Exercise Machine Accessories,835336
994952,True,Cooling Mats & Pads,808328
995080,True,Jewelry Adjusters & Protectors,905608
995208,True,Toiletry Bags,902792
996616,True,Couples' Clothing Sets,601310
996744,True,Family Clothing Sets,601310
996872,True,Raincoats,601331
997000,True,Language Toys,859784
997128,True,Children's Humanities & Social Sciences,989704
997256,True,Children's Science & Technology,989704
997512,True,Cassette Tapes,997384
997640,True,CDs & DVDs,997384
997768,True,Vinyl,997384
997896,True,Hand & Footprint Makers,879112
998024,True,Breastfeeding Pillows,877832
998152,True,Costumes,877320
998280,True,Changing Tables,878216
998408,True,Baby Tables & Desks,878216
998536,True,Gift Sets,961928
998664,True,Maternity Seat Belts & Accessories,880008
998792,True,Seat Belts & Accessories,877576
998920,True,Baby Bags,961928
999816,True,Balance Training Equipment,835336
1000072,True,Posters & Prints,852104
1000200,True,"Water Filters, Purifiers & Storage",835464
1000328,True,Camping Hygiene,835464
1000456,True,Face Covers & Mask,834824
1000584,True,Sports Sandals,834696
1000712,True,Cycling Shoes,834696
1000840,True,Futsal Shoes,834696
1000968,True,Skateboarding Shoes,834696
1001096,True,Walking Shoes,834696
1001224,True,Rashguards,834568
1001352,True,Sports Underwear,834568
1001480,True,Sports Shoe Accessories,834696
1001736,True,Sky Lanterns,852488
1001864,True,Cookware Accessories,859144
1002120,True,Grooming Supplies,1001992
1002248,True,Toys,1001992
1002376,True,Feeding Tools,1001992
1002504,True,Ear Tags,1001992
1002632,True,Cages & Accessories,1001992
1002760,True,Food,1001992
1003528,True,Carriers & Leads,1001992
1003784,True,Neck Care,849160
1004168,True,Hair Styling Powders,848904
1004296,True,Intimate Deodorants,849800
1004552,True,Hand Sanitizers,849032
1004680,True,Nail Polish Removers,849032
1004808,True,Shaving Tool Sets,849288
1004936,True,Manual Shaving Accessories,849288
1005064,True,Incontinence Bed Pads,981128
1005704,False,7Level Test L3-01,1005448
1009416,True,7Level New L3-03,894352
840720,True,Auto Test Category L4 Leaf 001,840592
848784,True,Auto Test Category L4 Leaf 002,840592
1005576,True,7Level Test L4-02,826896
1005832,True,7Level Test L4-01gb,1005704
